# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.990770 eV
#    Energy (eV)      DOS 
        -13.07122998          0.02712911
        -13.06922998          0.02440501
        -13.06722998          0.02192110
        -13.06522998          0.01966002
        -13.06322998          0.01760524
        -13.06122998          0.01574109
        -13.05922998          0.01405273
        -13.05722998          0.01252619
        -13.05522998          0.01114826
        -13.05322998          0.00990661
        -13.05122998          0.00878963
        -13.04922998          0.00778651
        -13.04722998          0.00688716
        -13.04522998          0.00608223
        -13.04322998          0.00536301
        -13.04122998          0.00472147
        -13.03922998          0.00415018
        -13.03722998          0.00364232
        -13.03522998          0.00319160
        -13.03322998          0.00279228
        -13.03122998          0.00243909
        -13.02922998          0.00212722
        -13.02722998          0.00185232
        -13.02522998          0.00161041
        -13.02322998          0.00139789
        -13.02122998          0.00121150
        -13.01922998          0.00104831
        -13.01722998          0.00090567
        -13.01522998          0.00078120
        -13.01322998          0.00067277
        -13.01122998          0.00057848
        -13.00922998          0.00049662
        -13.00722998          0.00042566
        -13.00522998          0.00036427
        -13.00322998          0.00031124
        -13.00122998          0.00026550
        -12.99922998          0.00022613
        -12.99722998          0.00019229
        -12.99522998          0.00016326
        -12.99322998          0.00013838
        -12.99122998          0.00011712
        -12.98922998          0.00009896
        -12.98722998          0.00008348
        -12.98522998          0.00007032
        -12.98322998          0.00005913
        -12.98122998          0.00004965
        -12.97922998          0.00004162
        -12.97722998          0.00003483
        -12.97522998          0.00002911
        -12.97322998          0.00002428
        -12.97122998          0.00002023
        -12.96922998          0.00001682
        -12.96722998          0.00001397
        -12.96522998          0.00001158
        -12.96322998          0.00000958
        -12.96122998          0.00000792
        -12.95922998          0.00000653
        -12.95722998          0.00000538
        -12.95522998          0.00000442
        -12.95322998          0.00000363
        -12.95122998          0.00000298
        -12.94922998          0.00000244
        -12.94722998          0.00000199
        -12.94522998          0.00000162
        -12.94322998          0.00000132
        -12.94122998          0.00000108
        -12.93922998          0.00000087
        -12.93722998          0.00000071
        -12.93522998          0.00000057
        -12.93322998          0.00000046
        -12.93122998          0.00000037
        -12.92922998          0.00000030
        -12.92722998          0.00000024
        -12.92522998          0.00000019
        -12.92322998          0.00000016
        -12.92122998          0.00000012
        -12.91922998          0.00000010
        -12.91722998          0.00000008
        -12.91522998          0.00000006
        -12.91322998          0.00000005
        -12.91122998          0.00000004
        -12.90922998          0.00000003
        -12.90722998          0.00000003
        -12.90522998          0.00000002
        -12.90322998          0.00000002
        -12.90122998          0.00000001
        -12.89922998          0.00000001
        -12.89722998          0.00000001
        -12.89522998          0.00000001
        -12.89322998          0.00000000
        -12.89122998          0.00000000
        -12.88922998          0.00000000
        -12.88722998          0.00000000
        -12.88522998          0.00000000
        -12.88322998          0.00000000
        -12.88122998          0.00000000
        -12.87922998          0.00000000
        -12.87722998          0.00000000
        -12.87522998          0.00000000
        -12.87322998          0.00000000
        -12.87122998          0.00000000
        -12.86922998          0.00000000
        -12.86722998          0.00000000
        -12.86522998          0.00000000
        -12.86322998          0.00000000
        -12.86122998          0.00000000
        -12.85922998          0.00000000
        -12.85722998          0.00000000
        -12.85522998          0.00000000
        -12.85322998          0.00000000
        -12.85122998          0.00000000
        -12.84922998          0.00000000
        -12.84722998          0.00000000
        -12.84522998          0.00000000
        -12.84322998          0.00000000
        -12.84122998          0.00000000
        -12.83922998          0.00000000
        -12.83722998          0.00000000
        -12.83522998          0.00000000
        -12.83322998          0.00000000
        -12.83122998          0.00000000
        -12.82922998          0.00000000
        -12.82722998          0.00000000
        -12.82522998          0.00000000
        -12.82322998          0.00000000
        -12.82122998          0.00000000
        -12.81922998          0.00000000
        -12.81722998          0.00000000
        -12.81522998          0.00000000
